Dimensions;Vertices;Edge probability;Connectivity prob.;Edges;Expected value of edge count;Average degree;Expected value of degree;Density;Average density;Average path length;Grouping factor;
2;200;0.170000000;1.000000000;4452.440000000;1806.761351006;44.524400000;18.067613510;0.223740704;0.090792028;3.230844221;767.965200000;
2;200;0.180000000;1.000000000;4738.280000000;2025.573279329;47.382800000;20.255732793;0.238104523;0.101787602;3.078864322;870.241800000;
2;200;0.190000000;1.000000000;5003.800000000;2256.888746412;50.038000000;22.568887464;0.251447236;0.113411495;2.951025126;977.646600000;
2;200;0.200000000;1.000000000;5256.280000000;2500.707752257;52.562800000;25.007077523;0.264134673;0.125663706;2.811863317;1082.323200000;
2;200;0.210000000;1.000000000;5485.600000000;2757.030296864;54.856000000;27.570302969;0.275658291;0.138544236;2.732781910;1180.522800000;
2;200;0.220000000;1.000000000;5694.360000000;3025.856380232;56.943600000;30.258563802;0.286148744;0.152053084;2.641366834;1272.904800000;
2;200;0.230000000;1.000000000;5940.920000000;3307.186002361;59.409200000;33.071860024;0.298538693;0.166190251;2.556377889;1390.794600000;
2;200;0.240000000;1.000000000;6163.720000000;3601.019163251;61.637200000;36.010191633;0.309734673;0.180955737;2.498866332;1500.443400000;
2;200;0.250000000;1.000000000;6391.680000000;3907.355862902;63.916800000;39.073558629;0.321189950;0.196349541;2.397951759;1615.210200000;
2;200;0.260000000;1.000000000;6675.600000000;4226.196101315;66.756000000;42.261961013;0.335457286;0.212371663;2.325559799;1767.042600000;
2;200;0.270000000;1.000000000;6829.880000000;4557.539878489;68.298800000;45.575398785;0.343210050;0.229022104;2.282707538;1847.993400000;
2;200;0.280000000;1.000000000;7142.080000000;4901.387194425;71.420800000;49.013871944;0.358898492;0.246300864;2.221702513;2044.458600000;
2;200;0.290000000;1.000000000;7350.160000000;5257.738049121;73.501600000;52.577380491;0.369354774;0.264207942;2.164715578;2164.902000000;
2;200;0.300000000;1.000000000;7586.760000000;5626.592442579;75.867600000;56.265924426;0.381244221;0.282743339;2.104269347;2311.415400000;
2;200;0.310000000;1.000000000;7749.440000000;6007.950374799;77.494400000;60.079503748;0.389419095;0.301907054;2.062112563;2411.004000000;
2;200;0.320000000;1.000000000;7944.640000000;6401.811845779;79.446400000;64.018118458;0.399228141;0.321699088;2.019971859;2542.053600000;
2;200;0.330000000;1.000000000;8220.440000000;6808.176855521;82.204400000;68.081768555;0.413087437;0.342119440;1.973993970;2727.688800000;
2;200;0.340000000;1.000000000;8434.280000000;7227.045404024;84.342800000;72.270454040;0.423833166;0.363168111;1.924685427;2880.784800000;
2;200;0.350000000;1.000000000;8643.480000000;7658.417491289;86.434800000;76.584174913;0.434345729;0.384845100;1.889740704;3042.240600000;
2;200;0.360000000;1.000000000;8752.080000000;8102.293117314;87.520800000;81.022931173;0.439803015;0.407150408;1.868148744;3111.813000000;
2;200;0.370000000;1.000000000;9035.000000000;8558.672282101;90.350000000;85.586722821;0.454020101;0.430084034;1.830902513;3325.390800000;
2;200;0.380000000;1.000000000;9256.560000000;9027.554985649;92.565600000;90.275549856;0.465153769;0.453645979;1.802293467;3498.791400000;
2;200;0.390000000;1.000000000;9419.880000000;9508.941227959;94.198800000;95.089412280;0.473360804;0.477836243;1.770279397;3630.133200000;
2;200;0.400000000;1.000000000;9733.840000000;10002.831009030;97.338400000;100.028310090;0.489137688;0.502654825;1.730086432;3897.481200000;
2;200;0.410000000;1.000000000;9919.880000000;10509.224328862;99.198800000;105.092243289;0.498486432;0.528101725;1.711264322;4060.743000000;
2;200;0.420000000;1.000000000;9994.960000000;11028.121187455;99.949600000;110.281211875;0.502259296;0.554176944;1.688074372;4136.956800000;
2;200;0.430000000;1.000000000;10185.640000000;11559.521584810;101.856400000;115.595215848;0.511841206;0.580880482;1.659268342;4286.973000000;
2;200;0.440000000;1.000000000;10520.880000000;12103.425520926;105.208800000;121.034255209;0.528687437;0.608212338;1.627095477;4590.262800000;
2;200;0.450000000;1.000000000;10574.840000000;12659.832995803;105.748400000;126.598329958;0.531398995;0.636172512;1.616335678;4645.393800000;
2;200;0.460000000;1.000000000;10903.280000000;13228.744009442;109.032800000;132.287440094;0.547903518;0.664761005;1.574956784;4948.290600000;
2;200;0.470000000;1.000000000;11081.560000000;13810.158561842;110.815600000;138.101585618;0.556862312;0.693977817;1.555292462;5139.438000000;
2;200;0.480000000;1.000000000;11265.840000000;14404.076653003;112.658400000;144.040766530;0.566122613;0.723822947;1.536709548;5315.292000000;
2;200;0.490000000;1.000000000;11429.400000000;15010.498282926;114.294000000;150.104982829;0.574341709;0.754296396;1.522783920;5490.135600000;
2;210;0.010000000;0.000000000;306.240000000;6.894225078;2.916571429;0.065659286;0.013954887;0.000314159;0.035005696;3.168571429;
2;210;0.020000000;0.640000000;612.600000000;27.576900313;5.834285714;0.262637146;0.027915243;0.001256637;0.386458874;12.658857143;
2;210;0.030000000;0.880000000;925.320000000;62.048025705;8.812571429;0.590933578;0.042165414;0.002827433;1.681015265;29.189714286;
2;210;0.040000000;1.000000000;1218.400000000;110.307601253;11.603809524;1.050548583;0.055520620;0.005026548;4.098593757;50.558857143;
2;210;0.050000000;1.000000000;1523.000000000;172.355626958;14.504761905;1.641482162;0.069400775;0.007853982;5.474046936;79.176571429;
2;210;0.060000000;1.000000000;1816.080000000;248.192102819;17.296000000;2.363734313;0.082755981;0.011309734;5.923215311;112.481142857;
2;210;0.070000000;1.000000000;2123.160000000;337.817028837;20.220571429;3.217305037;0.096749146;0.015393804;5.595118706;156.580000000;
2;210;0.080000000;1.000000000;2431.160000000;441.230405011;23.153904762;4.202194333;0.110784233;0.020106193;5.288251538;205.906857143;
2;210;0.090000000;1.000000000;2715.520000000;558.432231343;25.862095238;5.318402203;0.123742082;0.025446900;4.987887902;257.080000000;
2;210;0.100000000;1.000000000;3018.560000000;689.422507830;28.748190476;6.565928646;0.137551151;0.031415927;4.735480519;318.332571429;
2;210;0.110000000;1.000000000;3286.400000000;834.201234475;31.299047619;7.944773662;0.149756209;0.038013271;4.388684438;375.014285714;
2;210;0.120000000;1.000000000;3554.320000000;992.768411276;33.850666667;9.454937250;0.161964912;0.045238934;4.120461153;438.949142857;
2;210;0.130000000;1.000000000;3844.880000000;1165.124038233;36.617904762;11.096419412;0.175205286;0.053092916;3.905182957;516.336571429;
2;210;0.140000000;1.000000000;4127.520000000;1351.268115347;39.309714286;12.869220146;0.188084757;0.061575216;3.677688767;597.314285714;
2;210;0.150000000;1.000000000;4446.440000000;1551.200642618;42.347047619;14.773339454;0.202617453;0.070685835;3.482794258;697.836571429;
2;210;0.160000000;1.000000000;4716.040000000;1764.921620046;44.914666667;16.808777334;0.214902711;0.080424772;3.382833447;783.022285714;
2;210;0.170000000;1.000000000;4968.960000000;1992.431047630;47.323428571;18.975533787;0.226427888;0.090792028;3.201981317;874.994285714;
2;210;0.180000000;1.000000000;5217.160000000;2233.728925370;49.687238095;21.273608813;0.237737981;0.101787602;3.064275234;966.164571429;
2;210;0.190000000;1.000000000;5540.520000000;2488.815253267;52.766857143;23.703002412;0.252473001;0.113411495;2.957790841;1088.133142857;
2;210;0.200000000;1.000000000;5739.800000000;2757.690031321;54.664761905;26.263714584;0.261553885;0.125663706;2.840076555;1174.229714286;
2;210;0.210000000;1.000000000;6002.360000000;3040.353259532;57.165333333;28.955745329;0.273518341;0.138544236;2.738998405;1284.327428571;
2;210;0.220000000;1.000000000;6326.840000000;3336.804937899;60.255619048;31.779094647;0.288304397;0.152053084;2.621595808;1428.015428571;
2;210;0.230000000;1.000000000;6553.160000000;3647.045066422;62.411047619;34.733762537;0.298617453;0.166190251;2.579782183;1534.935428571;
2;210;0.240000000;1.000000000;6782.120000000;3971.073645102;64.591619048;37.819749001;0.309050809;0.180955737;2.497290499;1641.224000000;
2;210;0.250000000;1.000000000;7022.320000000;4308.890673939;66.879238095;41.037054038;0.319996355;0.196349541;2.420458419;1774.976571429;
2;210;0.260000000;1.000000000;7340.160000000;4660.496152933;69.906285714;44.385677647;0.334479836;0.212371663;2.352729095;1943.864571429;
2;210;0.270000000;1.000000000;7602.240000000;5025.890082083;72.402285714;47.865619829;0.346422420;0.229022104;2.287907040;2092.665142857;
2;210;0.280000000;1.000000000;7798.800000000;5405.072461389;74.274285714;51.476880585;0.355379357;0.246300864;2.230206425;2197.013142857;
2;210;0.290000000;1.000000000;8114.760000000;5798.043290853;77.283428571;55.219459913;0.369777170;0.264207942;2.152116655;2402.425142857;
2;210;0.300000000;1.000000000;8315.520000000;6204.802570473;79.195428571;59.093357814;0.378925496;0.282743339;2.127600820;2516.265142857;
2;210;0.310000000;1.000000000;8545.760000000;6625.350300249;81.388190476;63.098574288;0.389417179;0.301907054;2.061431761;2659.919428571;
2;210;0.320000000;1.000000000;8851.000000000;7059.686480182;84.295238095;67.235109335;0.403326498;0.321699088;2.016040100;2861.464000000;
2;210;0.330000000;1.000000000;9056.080000000;7507.811110272;86.248380952;71.502962955;0.412671679;0.342119440;1.987054910;3016.437714286;
2;210;0.340000000;1.000000000;9175.840000000;7969.724190518;87.388952381;75.902135148;0.418128959;0.363168111;1.941258601;3081.727428571;
2;210;0.350000000;1.000000000;9579.480000000;8445.425720921;91.233142857;80.432625914;0.436522215;0.384845100;1.872264297;3381.993714286;
2;210;0.360000000;1.000000000;9766.480000000;8934.915701480;93.014095238;85.094435252;0.445043518;0.407150408;1.857429027;3530.101714286;
2;210;0.370000000;1.000000000;10022.040000000;9438.194132197;95.448000000;89.887563164;0.456688995;0.430084034;1.826263841;3709.566857143;
2;210;0.380000000;1.000000000;10220.200000000;9955.261013069;97.335238095;94.812009648;0.465718843;0.453645979;1.791750285;3879.125142857;
2;210;0.390000000;1.000000000;10358.080000000;10486.116344099;98.648380952;99.867774706;0.472001823;0.477836243;1.780327182;3977.105142857;
2;210;0.400000000;1.000000000;10709.600000000;11030.760125284;101.996190476;105.054858336;0.488020050;0.502654825;1.726882661;4273.549714286;
2;210;0.410000000;1.000000000;10906.320000000;11589.192356627;103.869714286;110.373260539;0.496984279;0.528101725;1.706263841;4439.912000000;
2;210;0.420000000;1.000000000;11130.240000000;12161.413038126;106.002285714;115.822981315;0.507187970;0.554176944;1.677409888;4634.922857143;
2;210;0.430000000;1.000000000;11310.680000000;12747.422169782;107.720761905;121.404020665;0.515410344;0.580880482;1.657029847;4813.744000000;
2;210;0.440000000;1.000000000;11573.440000000;13347.219751594;110.223238095;127.116378587;0.527383914;0.608212338;1.620786512;5034.058285714;
2;210;0.450000000;1.000000000;11873.600000000;13960.805783563;113.081904762;132.960055082;0.541061745;0.636172512;1.589965824;5327.209142857;
2;210;0.460000000;1.000000000;11911.080000000;14588.180265689;113.438857143;138.935050149;0.542769651;0.664761005;1.590040556;5359.683428571;
2;210;0.470000000;1.000000000;12132.080000000;15229.343197971;115.543619048;145.041363790;0.552840283;0.693977817;1.563915243;5580.952000000;
2;210;0.480000000;1.000000000;12408.560000000;15884.294580410;118.176761905;151.278996004;0.565439052;0.723822947;1.546424242;5851.488000000;
2;210;0.490000000;1.000000000;12610.120000000;16553.034413005;120.096380952;157.647946791;0.574623832;0.754296396;1.517608567;6061.957714286;
2;220;0.010000000;0.000000000;333.120000000;7.568096702;3.028363636;0.068800879;0.013828144;0.000314159;0.039669572;3.398727273;
2;220;0.020000000;0.600000000;685.760000000;30.272386810;6.234181818;0.275203516;0.028466584;0.001256637;0.411481943;14.668363636;
2;220;0.030000000;1.000000000;1021.680000000;68.112870322;9.288000000;0.619207912;0.042410959;0.002827433;2.126656704;32.966181818;
2;220;0.040000000;1.000000000;1347.880000000;121.089547240;12.253454545;1.100814066;0.055951847;0.005026548;4.893715235;56.583818182;
2;220;0.050000000;1.000000000;1678.760000000;189.202417562;15.261454545;1.720021978;0.069687007;0.007853982;6.079882109;88.399636364;
2;220;0.060000000;1.000000000;1995.120000000;272.451481290;18.137454545;2.476831648;0.082819427;0.011309734;5.851940224;123.736909091;
2;220;0.070000000;1.000000000;2315.120000000;370.836738422;21.046545455;3.371243077;0.096102947;0.015393804;5.693675384;167.953090909;
2;220;0.080000000;1.000000000;2647.400000000;484.358188960;24.067272727;4.403256263;0.109896222;0.020106193;5.583453715;219.929454545;
2;220;0.090000000;1.000000000;2987.120000000;613.015832902;27.155636364;5.572871208;0.123998340;0.025446900;4.990640100;284.835272727;
2;220;0.100000000;1.000000000;3308.400000000;756.809670250;30.076363636;6.880087911;0.137334994;0.031415927;4.567470320;346.719272727;
2;220;0.110000000;1.000000000;3567.520000000;915.739701002;32.432000000;8.324906373;0.148091324;0.038013271;4.496013284;400.363636364;
2;220;0.120000000;1.000000000;3923.240000000;1089.805925160;35.665818182;9.907326592;0.162857617;0.045238934;4.128903279;488.706000000;
2;220;0.130000000;1.000000000;4253.720000000;1279.008342722;38.670181818;11.627348570;0.176576173;0.053092916;3.915634703;578.278909091;
2;220;0.140000000;1.000000000;4562.720000000;1483.346953690;41.479272727;13.484972306;0.189403072;0.061575216;3.728142798;665.637272727;
2;220;0.150000000;1.000000000;4821.360000000;1702.821758062;43.830545455;15.480197801;0.200139477;0.070685835;3.572088003;741.759818182;
2;220;0.160000000;1.000000000;5122.440000000;1937.432755839;46.567636364;17.613025053;0.212637609;0.080424772;3.399256123;838.114363636;
2;220;0.170000000;1.000000000;5470.880000000;2187.179947022;49.735272727;19.883454064;0.227101702;0.090792028;3.249751764;967.087090909;
2;220;0.180000000;1.000000000;5756.160000000;2452.063331609;52.328727273;22.291484833;0.238943960;0.101787602;3.051596513;1064.267454545;
2;220;0.190000000;1.000000000;6018.920000000;2732.082909602;54.717454545;24.837117360;0.249851391;0.113411495;2.976501453;1164.398727273;
2;220;0.200000000;1.000000000;6325.920000000;3027.238680999;57.508363636;27.520351645;0.262595268;0.125663706;2.872112910;1293.899454545;
2;220;0.210000000;1.000000000;6677.960000000;3337.530645802;60.708727273;30.341187689;0.277208800;0.138544236;2.743765878;1456.431272727;
2;220;0.220000000;1.000000000;6932.480000000;3662.958804009;63.022545455;33.299625491;0.287774180;0.152053084;2.649353259;1568.020909091;
2;220;0.230000000;1.000000000;7252.320000000;4003.523155621;65.930181818;36.395665051;0.301051059;0.166190251;2.559755915;1720.537090909;
2;220;0.240000000;1.000000000;7534.320000000;4359.223700639;68.493818182;39.629306369;0.312757161;0.180955737;2.471178082;1855.751454545;
2;220;0.250000000;1.000000000;7796.920000000;4730.060439061;70.881090909;43.000549446;0.323657949;0.196349541;2.404273973;1998.255272727;
2;220;0.260000000;1.000000000;8056.120000000;5116.033370889;73.237454545;46.509394281;0.334417601;0.212371663;2.342464093;2134.303636364;
2;220;0.270000000;1.000000000;8294.600000000;5517.142496121;75.405454545;50.155840874;0.344317144;0.229022104;2.287785803;2269.855636364;
2;220;0.280000000;1.000000000;8609.400000000;5933.387814758;78.267272727;53.939889225;0.357384807;0.246300864;2.221441262;2439.506727273;
2;220;0.290000000;1.000000000;8873.600000000;6364.769326801;80.669090909;57.861539335;0.368352013;0.264207942;2.172523039;2601.010909091;
2;220;0.300000000;1.000000000;9156.680000000;6811.287032248;83.242545455;61.920791202;0.380102947;0.282743339;2.113494396;2784.822545455;
2;220;0.310000000;1.000000000;9416.120000000;7272.940931100;85.601090909;66.117644828;0.390872561;0.301907054;2.065695309;2947.605272727;
2;220;0.320000000;1.000000000;9712.680000000;7749.731023358;88.297090909;70.452100212;0.403183064;0.321699088;2.018902449;3141.938181818;
2;220;0.330000000;1.000000000;9951.640000000;8241.657309020;90.469454545;74.924157355;0.413102532;0.342119440;1.973524284;3302.674909091;
2;220;0.340000000;1.000000000;10229.120000000;8748.719788087;92.992000000;79.533816255;0.424621005;0.363168111;1.919797426;3502.950545455;
2;220;0.350000000;1.000000000;10534.640000000;9270.918460560;95.769454545;84.281076914;0.437303445;0.384845100;1.883985056;3738.952363636;
2;220;0.360000000;1.000000000;10634.080000000;9808.253326437;96.673454545;89.165939331;0.441431299;0.407150408;1.866963885;3796.609090909;
2;220;0.370000000;1.000000000;10915.240000000;10360.724385720;99.229454545;94.188403507;0.453102532;0.430084034;1.838055625;4014.401454545;
2;220;0.380000000;1.000000000;11194.280000000;10928.331638407;101.766181818;99.348469440;0.464685762;0.453645979;1.788836862;4227.069272727;
2;220;0.390000000;1.000000000;11475.520000000;11511.075084499;104.322909091;104.646137132;0.476360315;0.477836243;1.761735160;4454.133272727;
2;220;0.400000000;1.000000000;11811.360000000;12108.954723997;107.376000000;110.081406582;0.490301370;0.502654825;1.712215857;4748.449090909;
